Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=3952,Steele County,MN,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: County has consistently approved both solar and wind projects, including Oak Glen Wind Farm and several community solar installations. - **Clear regulatory framework**: Established solar ordinances and interconnection processes demonstrate support for energy development. - **Active development**: Multiple ongoing large-scale projects like Dodge County Wind and various solar installations show continued commitment to energy development.","Enterprise Energy (2/2/2025): 4 MW solar energy system project received a six-month permit extension from the planning commission; Link: https://cms2.revize.com/revize/steelecountynew/Planning%20Zoning/PC2025/PC%20Minutes%202.3.25.pdf; Wisconsin Power and Light Company (1/16/2025): Bent Tree North Wind Farm project with 153 MW capacity planned for operation in late 2028, spanning across Freeborn, Waseca, and Steele Counties; Link: https://www.alliantenergy.com/-/media/alliant/documents/cleanenergy/benttreeapplication/appendix-h.pdf?hash=071198FF2EF316DD64274710F3A4C4CC&sc_lang=en; Wisconsin Power and Light Company (1/16/2025): Detailed decommissioning plans for Bent Tree North Wind Farm, including recycling and land restoration after 30-year operational period; Link: https://www.alliantenergy.com/-/media/alliant/documents/ourenergy/benttreeapplication/appendix-h.pdf?hash=741EDCEDE819A493873C187BA0594EF2&sc_lang=en"
https://app.sparkhq.ai/reports?location=4039,Mower County,MN,,,No mentions of moratoria,GOOD,"- **Strong track record**: Mower County has consistently approved multiple solar and wind projects, including Louise Solar, Fillmore County Solar, and several wind farms, showing a clear pattern of support for renewable energy. - **Supportive regulations**: The county has established zoning ordinances specifically accommodating solar and wind energy development, including recent amendments in 2025 for solar farm requirements. - **Economic benefits recognized**: Local officials and community members acknowledge the significant economic advantages, with projects bringing millions in tax revenue, landowner payments, and job creation.",
https://app.sparkhq.ai/reports?location=4322,Aitkin County,MN,,,No mentions of moratoria,GOOD,"- **Adoption of solar standards**: Aitkin County has amended its Zoning Ordinance to include specific standards for solar energy systems and farms, indicating strong support for renewable energy development. - **Commitment to sustainability**: The county's initiatives align with Minnesota's carbon-free energy goals for 2040, showing a clear commitment to sustainability and renewable energy. - **Facilitation of solar projects**: The updated zoning ordinance and discussions in board meetings highlight efforts to facilitate the construction and operation of solar projects, promoting renewable energy infrastructure.",
https://app.sparkhq.ai/reports?location=4404,Benton County,MN,,,Mentions moratoria,MIXED,"- **Recent project approvals**: Multiple large solar projects (Benton Solar and Regal Solar) have been approved or are in advanced planning stages, showing support for renewable energy. - **Local opposition**: Residents have expressed concerns about visual impacts, property values, and setbacks for solar projects, leading to increased scrutiny and regulation. - **Regulatory changes**: Some municipalities like Sauk Rapids and Foley have implemented moratoriums on solar/battery projects, while Benton County maintains supportive solar ordinances.","Midwater BESS, LLC (12/2/2024): Development of a 150 MW battery energy storage system in Freeborn County with a 2,668-foot high voltage transmission line. Construction planned to start in early 2027.; Link: https://apps.commerce.state.mn.us/eera/project-search.xhtml?tags=TRANSMISSION%26ELECTRICPOWERTRANSMISSION; Benton Solar, LLC (10/7/2024): Filed permits for a 100 MW solar facility and 100 MW battery storage system in Minden Township, spanning 951.4 acres with 631.9 acres for solar infrastructure.; Link: https://zeta.creativecirclecdn.com/starpub/files/20241007-212905-107-2024-10-8_Legals.pdf; Benton Solar, LLC (8/1/2024): Construction of a 100 MW solar facility with 100 MW battery storage system and 0.4-mile 115kV transmission line for grid connection.; Link: https://mn.gov/eera/project-search.xhtml?tags=TRANSMISSION%26ELECTRICPOWERTRANSMISSION"
https://app.sparkhq.ai/reports?location=4468,Wright County,MN,,,Mentions moratoria,MIXED,"- **Regulatory fluctuation**: Wright County has a history of both supporting solar development through ordinances and implementing multiple moratoriums (2016, 2021, 2023) to reassess regulations. - **Active development with opposition**: While numerous solar projects have been approved and developed, there is significant community pushback regarding farmland preservation and environmental impacts. - **Current framework**: The county maintains detailed solar ordinances allowing projects but with strict requirements including setbacks, size limits, and decommissioning plans, showing cautious acceptance.",
https://app.sparkhq.ai/reports?location=4513,Roseau County,MN,,,Mentions moratoria,MIXED,"- **Recent Moratorium**: Implemented a temporary moratorium on solar energy systems in May 2024 to study implications and develop regulations. - **Active Development of Solar Ordinance**: Currently working on creating comprehensive solar regulations, showing willingness to accommodate solar but with careful oversight. - **Successful Approval**: Recently approved Solar Ordinance #50 in November 2024 allowing solar as an accessory use, indicating progress toward accepting renewable energy development.",
https://app.sparkhq.ai/reports?location=4545,Pope County,MN,,,No mentions of moratoria,GOOD,"- **Supportive regulatory framework**: Pope County has established a comprehensive regulatory framework for solar energy systems, including definitions, permitting processes, and performance standards, indicating strong institutional support for renewable energy projects. - **Approval of multiple projects**: The county has approved several solar projects, such as the Armstrong Solar Farm and various community solar gardens, demonstrating a proactive approach to integrating solar energy into the local energy mix. - **Community engagement and transparency**: The county has conducted public hearings and gathered community input for solar projects, reflecting a commitment to transparency and community involvement in energy development decisions.",
https://app.sparkhq.ai/reports?location=4766,Pipestone County,MN,,,Mentions moratoria,GOOD,"- **Approval of multiple projects**: Pipestone County has approved several wind and solar projects, including the Buffalo Ridge Wind Project and the Lake Benton Wind Energy Center, indicating strong support for renewable energy development. - **Supportive ordinances and regulations**: The county has enacted ordinances to regulate and promote renewable energy systems, including solar and wind, demonstrating a commitment to facilitating these projects. - **Community and official support**: There is significant support from local officials and community members for renewable energy projects, with many expressing the economic and environmental benefits of such developments.",
https://app.sparkhq.ai/reports?location=4865,Clay County,MN,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Clay County has achieved SolSmart Silver designation and has established clear zoning regulations that enable solar installations as a by-right accessory use in all zones. - **Recent project approvals**: The County Board has approved multiple solar projects in 2024, showing ongoing support for renewable energy development. - **Economic benefits**: The county has benefited significantly from wind energy production tax revenue and actively promotes solar adoption through financial assistance programs and community solar gardens.",
https://app.sparkhq.ai/reports?location=5359,Otter Tail County,MN,,,No mentions of moratoria,GOOD,- **Strong track record**: Successfully completed the 49MW Hoot Lake Solar project and actively developing additional solar and battery storage projects. - **Supportive regulations**: Fergus Falls has solar-friendly zoning codes and is developing battery storage regulations. - **Active development**: Port Authority and utility companies are actively pursuing new energy projects with strong institutional support.,"Otter Tail Power Company (12/9/2024): Abercrombie Solar - 295 MW solar facility planned in North Dakota, expected to create 300 construction jobs and generate significant tax benefits. Project completion targeted for 2028.; Link: https://fergusnow.com/2024/12/10/otter-tail-power-company-advances-plans-to-add-345-megawatts-of-solar; Otter Tail Power Company (12/9/2024): Solway Solar - 50 MW solar facility planned in Minnesota, leveraging existing transmission infrastructure. Expected to be operational by 2026.; Link: https://fergusnow.com/2024/12/10/otter-tail-power-company-advances-plans-to-add-345-megawatts-of-solar; Otter Tail Power Company (12/8/2024): 345 MW total solar expansion announced to enhance renewable energy portfolio and provide reliable, low-cost power to customers.; Link: https://www.ottertail.com/investors/news/default.aspx"
https://app.sparkhq.ai/reports?location=5361,Goodhue County,MN,,,Mentions moratoria,MIXED,"- **Recent approvals with conditions**: County has approved multiple solar projects in recent years (2020-2025) but with strict conditions and careful oversight, showing cautious acceptance. - **Historical opposition**: Strong historical opposition to wind energy projects (2011-2013), particularly the AWA Goodhue Wind Project, which faced significant community resistance and eventual termination. - **Current regulatory framework**: County has established solar ordinances and permit processes, but some townships have implemented moratoriums or strict setback requirements, indicating varied local control.",
https://app.sparkhq.ai/reports?location=5524,Norman County,MN,,,No mentions of moratoria,MIXED,"- **Regulatory support for wind energy**: Norman County has a Wind Energy Ordinance and allows wind energy as both a principal and accessory use, indicating support for wind projects. - **Mixed signals for solar energy**: While there is a Renewable Energy Ordinance and a new fee schedule for solar projects, zoning regulations currently restrict solar energy as a principal or accessory use, creating barriers for solar farm development. - **Community involvement and initiatives**: There are community projects and initiatives, such as the Eagle Scout project and Hendrum's solar efforts, showing local support for renewable energy, but regulatory restrictions still pose challenges.",
https://app.sparkhq.ai/reports?location=5899,Nobles County,MN,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Nobles County has a history of approving and operating several large-scale wind and solar projects, such as the Nobles Wind Farm and Nobles 2 Wind Farm, indicating strong support for renewable energy development. - **Active solar ordinance**: The county has implemented a solar energy ordinance to regulate and promote solar projects, demonstrating a proactive approach to facilitating renewable energy. - **Community and economic benefits**: The projects have been associated with significant economic benefits, including job creation and tax revenue, which are often highlighted as positive outcomes, suggesting community support.",
https://app.sparkhq.ai/reports?location=6017,Grant County,MN,,,No mentions of moratoria,GOOD,"- **Successful wind farm implementation**: County has an operational 20MW community wind farm since 2010 that benefits local farmers and the economy. - **Comprehensive solar ordinance**: County adopted a detailed solar power management ordinance in 2021, showing proactive support for solar development. - **Community-focused approach**: The wind project's community-based energy development model demonstrates local acceptance and support for renewable energy projects.",
https://app.sparkhq.ai/reports?location=6143,Marshall County,MN,,,No mentions of moratoria,MIXED,"- Residents expressing concerns about the proposed Donaldson Wind Project indicates some local opposition. - Board's willingness to gather more information rather than outright reject the project shows openness to energy development. - No clear indication of strong support or opposition, with the Board taking a measured approach to evaluate the wind project's impacts.",
https://app.sparkhq.ai/reports?location=6300,Hennepin County,MN,,,Mentions moratoria,GOOD,"- Multiple cities (Wayzata, Medina, Hopkins, St. Louis Park) have approved or updated ordinances to facilitate solar installations and renewable energy projects. - Strong government support evidenced by streamlined permitting processes and programs like SolSmart to eliminate barriers to solar implementation. - Significant private sector investment, such as Sherman Associates' $30M commitment to solar gardens, and numerous approved residential/commercial solar projects.",
https://app.sparkhq.ai/reports?location=6433,Becker County,MN,,,No mentions of moratoria,MIXED,"- **Conflicting regulations**: County does not permit solar as principal or accessory use, yet Detroit Lakes (within county) actively promotes solar initiatives and has a Community Solar Garden. - **Recent developments**: County approved battery storage facilities and is considering solar regulations, showing openness to energy development despite restrictions. - **Historical precedent**: County has benefited from wind energy tax revenue and participated in SolSmart Process, but recent discussions show concern over large-scale solar projects.",
https://app.sparkhq.ai/reports?location=6626,Wabasha County,MN,,,No mentions of moratoria,GOOD,"- **Consistent approval of solar projects**: Wabasha County has a history of approving Conditional Use Permits for solar energy projects, indicating a supportive stance towards renewable energy development. - **Adoption of solar and wind ordinances**: The county has established ordinances to regulate solar and wind energy systems, demonstrating a structured approach to integrating renewable energy. - **Community engagement and proactive planning**: Public hearings and community involvement in discussions about solar energy projects and ordinances show a commitment to addressing local concerns while promoting renewable energy.",
https://app.sparkhq.ai/reports?location=6741,Nicollet County,MN,,,No mentions of moratoria,GOOD,"- **Consistent Approval History**: Multiple solar projects have been approved by Nicollet County, including the largest 5-megawatt solar farm, showing a track record of supporting energy development. - **Proactive Regulations**: Both Courtland and Nicollet County have established clear zoning ordinances for renewable energy systems, demonstrating commitment to organized energy development. - **Positive Government Response**: Planning commissions and county boards have consistently moved forward with solar projects, with most receiving recommendations for approval subject to standard conditions.",
https://app.sparkhq.ai/reports?location=6951,Mille Lacs County,MN,,,No mentions of moratoria,GOOD,"- **Active Development**: Multiple jurisdictions (Rochester, Princeton, Milaca) are actively developing or implementing solar programs and ordinances. - **Supportive Regulations**: The City of Isle's zoning ordinance explicitly allows solar collectors in residential and commercial areas. - **Community Engagement**: Local governments are proactively engaging with the community on solar development through public hearings and planning commission meetings.",
https://app.sparkhq.ai/reports?location=8036,Lincoln County,MN,,,Mentions moratoria,GOOD,"- **Regulatory support and approvals**: Lincoln County has established comprehensive regulations and ordinances that support solar and wind energy development, including specific guidelines for permitting and safety standards. - **Community and official support**: There is strong community and official support for renewable energy projects, as evidenced by the approval of multiple wind and solar projects and the involvement of local stakeholders in the planning process. - **Active renewable energy projects**: The county has a history of approving and supporting large-scale renewable energy projects, such as the Buffalo Ridge and Blazing Star Wind Farms, indicating a favorable environment for future energy developments.",
https://app.sparkhq.ai/reports?location=8096,Cottonwood County,MN,,,No mentions of moratoria,GOOD,"- **Approval of multiple projects**: Cottonwood County has approved several renewable energy projects, including the Big Bend Wind Project and Red Rock Solar Project, indicating strong support for energy development. - **Zoning and ordinances**: The county has specific zoning regulations and ordinances that support solar and wind energy projects, showing a structured approach to facilitating renewable energy. - **Community and economic benefits**: There is a focus on the economic benefits of these projects, such as job creation and tax revenue, which suggests a positive sentiment towards energy development.",
https://app.sparkhq.ai/reports?location=8184,Polk County,MN,,,No mentions of moratoria,MIXED,"- **Recent regulatory changes**: East Grand Forks has adopted a solar ordinance allowing roof-mounted systems but restricting ground-mounted installations in residential areas, showing cautious acceptance. - **Moratorium in Fosston**: The city of Fosston has implemented a one-year moratorium on solar projects to evaluate regulations, indicating hesitation. - **County-level support**: Polk County shows broader support for solar and wind energy as both principal and accessory uses, creating a mixed landscape of regulations.",
https://app.sparkhq.ai/reports?location=9458,Kandiyohi County,MN,,,No mentions of moratoria,GOOD,"- **Active Project Approvals**: Multiple solar projects have been approved, including a 1MW facility in Lake Lillian and a proposed 125MW facility in Renville County. - **Supportive Regulatory Framework**: The region has established zoning regulations that specifically accommodate solar energy systems and solar farms. - **Community Engagement**: Local authorities actively promote solar initiatives through community solar gardens and public hearings, showing institutional support for energy development.",
https://app.sparkhq.ai/reports?location=9847,Itasca County,MN,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Grand Rapids has successfully implemented several solar and battery storage projects, including the 2MW Itasca Clean Energy Solar Plus Battery Storage facility and the upcoming 120MW White Oak Renewable Energy Center. - **Strong community support**: Local officials, utilities, and community groups have actively collaborated on renewable energy initiatives, with multiple successful partnerships between Minnesota Power, US Solar, and local authorities. - **Supportive regulations**: The area has demonstrated commitment to renewable energy through zoning ordinances that protect solar access and multiple grant approvals for clean energy projects.","Minnesota Power (11/30/2024): Minnesota Power plans to build two large solar projects - the Regal Solar (119.5 MW) and Boswell Solar (85 MW) projects, expected to be operational by mid-2027.; Link: https://allete.blob.core.windows.net/allete/Documents/Investors/ShareholderNewsletter/2024/InvestorNewsletterWinter24.pdf; Minnesota Power (10/31/2024): Detailed plans revealed for Boswell Solar Project in Cohasset, Minnesota - an 85 MW facility spanning 1,345 acres with 230 kV transmission line infrastructure.; Link: https://eera.web.commerce.state.mn.us/web/project-file/13310; Minnesota Power (9/22/2024): Minnesota Power announces two major solar projects: Boswell Solar (85 MW on 600 acres) and Regal Solar (119.5 MW on 800 acres), supporting the state's goal for 80% renewable energy by 2030.; Link: https://investor.allete.com/news-releases/news-release-details/minnesota-power-plans-two-large-solar-projects-northern"
https://app.sparkhq.ai/reports?location=9892,Isanti County,MN,,,No mentions of moratoria,GOOD,"- **Strong regulatory framework**: Athens Township and Isanti County have established comprehensive zoning regulations that explicitly allow and regulate solar farms and energy storage systems. - **Successful project history**: The area has already approved and implemented major energy projects, including Minnesota's first large-scale battery storage systems by Connexus Energy. - **Supportive policy environment**: State and local governments are implementing tax exemptions and incentives for energy storage systems, demonstrating commitment to renewable energy development.",
https://app.sparkhq.ai/reports?location=10216,Meeker County,MN,,,Mentions moratoria,MIXED,"- **Moratorium on energy projects**: Meeker County has enacted a one-year moratorium on solar and wind projects to review regulations, indicating caution and some opposition to rapid energy development. - **Approval of solar projects**: Despite the moratorium, the county has approved several solar projects, showing support for renewable energy initiatives. - **Community and regulatory tensions**: There is significant public opposition to strict setback regulations, and ongoing debates highlight mixed community sentiment and regulatory challenges.",
https://app.sparkhq.ai/reports?location=10556,Traverse County,MN,,,Mentions moratoria,MIXED,"- **Active Development of Regulations**: County is actively working on comprehensive wind and solar ordinances, showing willingness to accommodate energy projects. - **Current Moratoriums**: Has active moratoriums on both wind and solar projects, indicating cautious approach and temporary restrictions. - **Community Division**: Strong division among residents with some supporting projects for economic benefits while others oppose due to safety concerns and rural landscape preservation.",
https://app.sparkhq.ai/reports?location=10797,Lake County,MN,,,No mentions of moratoria,GOOD,"- **Approval of solar projects**: The Cooperative Light & Power Board approved the commissioning of nine new solar arrays, indicating strong support for solar energy development. - **Community engagement**: The community solar projects contributed significantly to electricity generation, showing positive community involvement in renewable energy efforts. - **Government support**: The Land Management Bureau's notice for the Copper Rays Solar Project in Nye County highlights governmental efforts to develop renewable energy resources sustainably.",
https://app.sparkhq.ai/reports?location=10910,Todd County,MN,,,No mentions of moratoria,GOOD,"- **Comprehensive regulatory framework**: Todd County has established detailed provisions for solar energy systems and solar farms in their zoning ordinance, showing clear support for renewable energy development. - **Recent project approvals**: The county has approved conditional use permits for solar projects, including a community solar energy system in April 2023, demonstrating active support for implementation. - **Proactive planning**: Multiple jurisdictions within the county (Todd County, Staples, Osakis) are actively developing or updating solar ordinances to facilitate renewable energy development.",
https://app.sparkhq.ai/reports?location=10932,Le Sueur County,MN,,,Mentions moratoria,MIXED,"- **Moratoriums and restrictions**: Le Sueur County has a history of imposing moratoriums on solar projects, reflecting community concerns and the need for regulatory updates. - **Support for renewable projects**: Despite past moratoriums, the county has approved several solar projects and is actively working on zoning regulations to accommodate renewable energy. - **Community engagement and concerns**: There is significant community involvement in the decision-making process, with both support and opposition to solar projects, indicating a balanced but cautious approach.",
https://app.sparkhq.ai/reports?location=11220,Red Lake County,MN,,,No mentions of moratoria,GOOD,"- **Active Development**: Multiple large-scale solar projects are being actively developed, including the 130MW Plummer Solar Project by Enbridge, showing strong support for energy development. - **Regulatory Framework**: The county has approved solar ordinances and is actively working on updating regulations to accommodate solar energy systems, demonstrating a proactive approach. - **Community Support**: Public meetings and hearings show general support, with labor unions highlighting job creation and economic benefits, and no significant opposition recorded.",
https://app.sparkhq.ai/reports?location=11244,Houston County,MN,,,Mentions moratoria,MIXED,"- **Active moratoriums**: Houston County has enacted multiple moratoriums on commercial solar projects, indicating caution and a need for further study before proceeding with energy development. - **Community concerns**: There are significant concerns from local leaders and farmers about the impact of solar projects on agricultural land and local health, reflecting mixed community sentiment. - **Supportive zoning regulations**: Despite the moratoriums, the county's zoning code supports solar energy systems, allowing them in most districts and recognizing solar as a principal use, which shows some level of support for renewable energy.",
https://app.sparkhq.ai/reports?location=11442,Brown County,MN,,,No mentions of moratoria,GOOD,"- **Supportive regulations**: New Ulm and Brown County have established or are working on solar ordinances and zoning regulations that facilitate solar energy development, indicating strong institutional support for renewable energy projects. - **Community engagement**: There is active community involvement and public hearings to discuss solar energy policies, showing a collaborative approach to energy development. - **Commitment to sustainability**: The county's zoning updates and discussions on renewable energy align with broader sustainability goals, such as Minnesota's law for 100% carbon-free energy by 2040.",
https://app.sparkhq.ai/reports?location=11779,Redwood County,MN,,,Mentions moratoria,GOOD,"- **Approval of multiple projects**: Redwood County has approved several renewable energy projects, including wind and solar, indicating strong support for energy development. - **Repeal of moratoriums**: The county is actively working to repeal moratoriums on solar gardens, showing a shift towards facilitating more solar projects. - **Supportive zoning regulations**: The county has updated zoning regulations to support renewable energy projects, including solar and wind, and recognizes solar energy as a principal use.",
https://app.sparkhq.ai/reports?location=11839,Yellow Medicine County,MN,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Yellow Medicine County has established ordinances specifically for renewable energy systems, including both solar and wind energy as principal uses. - **Track record of approvals**: The county has consistently approved multiple solar and wind projects, including community solar gardens and utility-scale projects. - **Active development pipeline**: Multiple large-scale projects are being pursued, including Scout Clean Energy's solar farm and Invenergy's wind farm, with positive engagement from local officials.",
https://app.sparkhq.ai/reports?location=11951,Sibley County,MN,,,No mentions of moratoria,MIXED,"- **Recent delay in approval**: Sibley County Board recently tabled a CUP for a solar energy system, showing hesitation in immediate approval. - **Selective permissions**: While solar and wind are permitted uses in the county, Arlington city specifically prohibits ground-mounted solar except in Public Institutional Districts. - **Evolving regulations**: The county has established basic framework for renewable energy but appears to be carefully managing and restricting development through conditional use permits.",
https://app.sparkhq.ai/reports?location=12698,Clearwater County,MN,,,No mentions of moratoria,GOOD,- **Supportive Regulations**: Clearwater County has established comprehensive zoning regulations that explicitly allow both solar and wind energy as principal and accessory uses. - **Formal Framework**: The county has enacted a specific Renewable Energy Ordinance that provides clear guidelines for wind and solar energy development. - **Active Development**: The presence of large-scale projects like the Plummer Solar Project (130MW) demonstrates practical support for renewable energy implementation.,
https://app.sparkhq.ai/reports?location=13879,Koochiching County,MN,,,No mentions of moratoria,GOOD,"- Both city council and county board have signed nonbinding letters of intent for solar installation, showing proactive interest in renewable energy. - Local government is actively pursuing state funding and incentives for solar development. - Officials are considering long-term benefits and cost savings from solar installations, indicating positive reception to energy projects.",
https://app.sparkhq.ai/reports?location=13904,Big Stone County,MN,,,No mentions of moratoria,MIXED,"- **Supportive wind regulations**: County has a comprehensive Wind Power Management Ordinance from 2006 that facilitates wind energy development. - **Current solar limitations**: Zoning regulations do not allow solar energy as either principal or accessory use, showing resistance to solar development. - **Active development interest**: The proposed Valhalla Energy Center and community support for energy projects indicates potential for future renewable development.",
https://app.sparkhq.ai/reports?location=13935,Wadena County,MN,,,No mentions of moratoria,GOOD,"- **Comprehensive regulations**: Both Wadena County and City have established detailed solar and wind energy regulations, showing strong support for renewable energy development. - **Active development**: The county is currently considering a large 110-150MW solar facility and has previously entertained proposals for a 100MW solar farm, demonstrating openness to utility-scale projects. - **Proactive updates**: The Planning Commission is actively working on updating solar regulations and implementing new permitting software, indicating ongoing commitment to streamlining renewable energy development.",
https://app.sparkhq.ai/reports?location=14146,Hubbard County,MN,,,No mentions of moratoria,MIXED,"- **Local approvals for solar projects**: Park Rapids City Council and Planning Commission have approved multiple rooftop solar projects, indicating local support for small-scale solar initiatives. - **Zoning restrictions in Hubbard County**: Current zoning regulations in Hubbard County do not permit solar or wind energy as principal or accessory uses, which restricts larger-scale renewable energy projects. - **Encouragement of solar in Akeley**: The City of Akeley is actively promoting solar energy, with installations on city hall and support from companies like Yup Solar, showing a commitment to renewable energy at the city level.",
https://app.sparkhq.ai/reports?location=14153,Beltrami County,MN,,,No mentions of moratoria,GOOD,"- **Active Development**: Multiple large-scale solar projects are being developed, including the 66MW Solway Solar Project and Red Lake Nation's solar initiatives. - **Supportive Regulations**: Bemidji has established solar-friendly zoning codes and the county is actively processing permits for solar projects. - **Community Support**: Strong backing from local tribes, businesses, and religious organizations implementing solar projects, with minimal opposition voiced.","Otter Tail Power Company (12/17/2024): The Solway Solar project will utilize nearly 100,000 solar panels to generate enough energy for 9,000 homes annually. Public information and environmental assessment meetings will be held in December 2024, with construction planned to begin in Spring 2026.; Link: https://www.otpco.com/about-us/energy-generation/solar/solway-solar/; Otter Tail Power Company (12/8/2024): Otter Tail Power plans to add two significant solar facilities totaling 345MW - Solway Solar (50MW) in Minnesota and Abercrombie Solar (295MW) in North Dakota. The company submitted a cost recovery request to the Minnesota Public Utilities Commission.; Link: https://markets.businessinsider.com/news/stocks/otter-tail-advances-plan-to-add-345mw-of-solar-power-1034116542; Midwater BESS, LLC, Otter Tail Power Company, Snowshoe BESS, LLC (10/10/2024): Three major energy projects announced: Midwater Energy Storage (150MW battery system), Solway Solar (66MW solar facility), and Benton Solar (100MW solar with 100MW battery storage).; Link: https://apps.commerce.state.mn.us/project-search.xhtml"
https://app.sparkhq.ai/reports?location=14256,Lake of the Woods County,MN,,,No mentions of moratoria,MIXED,"- Solar energy is restricted to accessory use only, limiting large-scale solar farm development. - Wind energy regulations are more permissive, allowing both principal and accessory uses. - Local electric cooperative shows active support for renewable energy through demonstration projects and partnerships.",
https://app.sparkhq.ai/reports?location=14304,Mahnomen County,MN,,,No mentions of moratoria,MIXED,"- **Conflicting zoning information**: There is conflicting information regarding the zoning ordinance, with one source stating solar systems are allowed as accessory structures, while another claims they are not permitted at all. This inconsistency suggests mixed support for solar projects. - **Active solar projects**: The presence of an active solar interconnection project request indicates some level of support and initiative towards renewable energy development in the region. - **Promotion of solar energy**: Local companies like Yup Solar are actively promoting solar installations and battery storage, suggesting a community interest in renewable energy solutions.",
https://app.sparkhq.ai/reports?location=15666,Kanabec County,MN,,,No mentions of moratoria,MIXED,"- **Contrasting jurisdictions**: While the City of Mora actively approves solar projects and has supportive zoning codes, Kanabec County (where Mora is located) explicitly prohibits solar and wind energy developments. - **Multiple approvals**: The City of Mora has approved several solar projects including residential installations and school systems, showing local support. - **Limited scope**: Approved projects are mainly small-scale residential and institutional installations, with no evidence of larger utility-scale solar or wind farm approvals.",
https://app.sparkhq.ai/reports?location=17511,Cook County,MN,,,No mentions of moratoria,GOOD,"- **Community support for sustainable energy**: The Grand Marais Planning Commission meeting highlighted community support for sustainable energy development, indicating a positive sentiment towards renewable energy projects. - **Commitment to renewable energy goals**: Grand Marais has adopted a 100% renewable energy goal, showing a strong commitment to integrating renewable energy sources like solar into their community. - **Streamlined permitting process**: The presence of a streamlined permitting process for solar installations suggests an encouraging environment for energy development projects.",
