Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=6608,Taylor County,FL,,,No mentions of moratoria,GOOD,"- **Multiple solar projects approved and operational**: Taylor County has seen the successful implementation of several solar projects, including the Perry Solar Facility, indicating strong support for solar energy development. - **Support from local officials and community**: The county's officials and community have shown interest in renewable energy projects, as evidenced by feasibility studies and community meetings to discuss solar farm developments. - **Commitment to future solar expansion**: Duke Energy's strategic plan to expand solar capacity to 500 megawatts by 2024, with ongoing projects in Taylor County, reflects a positive outlook for future energy projects.",
https://app.sparkhq.ai/reports?location=7300,Jefferson County,FL,,,No mentions of moratoria,MIXED,"- **Active development of solar ordinances**: Jefferson County is actively working on solar ordinances, indicating a structured approach to accommodate solar energy projects while addressing community and environmental concerns. - **Community and legal challenges**: There are significant community concerns and legal challenges, such as the Ecoplexus lawsuit, reflecting local opposition and regulatory hurdles for solar projects. - **Mixed recommendations and debates**: The planning commission has shown mixed recommendations, and there are ongoing debates about the balance between regulation and property rights, indicating divided opinions on energy development.","Louth Callan Renewables (3/11/2025): Awarded contracts for two solar projects totaling 213 MW in Delaware, creating over 400 jobs and utilizing advanced construction technologies.; Link: https://energynews.pro/en/louth-callan-renewables-wins-213-mw-solar-project-contracts-in-delaware/; duke-energy-florida (2/23/2025): Investing $521 million in four new solar sites adding 300MW capacity, projected to save customers $843 million over their lifetime.; Link: https://www.power-technology.com/news/duke-energy-florida-solar/; EDP Renewables North America (2/20/2025): Launched 100 MW Ragsdale Solar Park in Mississippi, generating $34.6 million in taxes and saving 127 million gallons of water annually.; Link: https://energynews.pro/en/edp-renewables-launches-ragsdale-solar-park-in-mississippi-in-partnership-with-amazon/"
https://app.sparkhq.ai/reports?location=7649,Citrus County,FL,,,No mentions of moratoria,GOOD,"- **Strong utility support**: Duke Energy and FPL have multiple approved and planned solar and battery storage projects in the area, including the 100MW Powerline BESS and multiple solar farms. - **Community engagement**: Local solar co-ops and community initiatives show grassroots support for renewable energy, with organized efforts to facilitate residential solar adoption. - **Economic development**: Major investments like Pattern Development's $150M solar project and Duke's multiple facilities demonstrate significant financial commitment to renewable energy in the region.",
https://app.sparkhq.ai/reports?location=7990,Walton County,FL,,,No mentions of moratoria,BAD,"- County commissioners voted 3-2 against a major solar facility proposal and subsequently faced legal challenges from Gulf Power, showing strong opposition to large-scale solar development. - Local residents voiced significant concerns about property values, loss of agricultural land, and inadequate fire safety measures, leading to organized opposition. - Despite the Planning Commission's initial approval and potential economic benefits, the Board of County Commissioners ultimately rejected the project, indicating a challenging environment for future energy development projects.",
https://app.sparkhq.ai/reports?location=8195,Bradford County,FL,,,No mentions of moratoria,GOOD,"- **Active Development**: Multiple large-scale solar projects (New River Solar and Hampton Solar) are already approved and in development, showing strong support for energy projects. - **Supportive Regulations**: Bradford County is actively updating its Comprehensive Plan to specifically allow solar facilities in agricultural land use classifications. - **Streamlined Process**: The City of Starke has established a specific application process for solar projects and encourages electronic submissions, demonstrating commitment to facilitating energy development.",
https://app.sparkhq.ai/reports?location=8563,Hendry County,FL,,,No mentions of moratoria,GOOD,"- **Approval of multiple solar projects**: Hendry County has approved several solar energy projects, including the Hendry Next Generation Clean Energy Center and the Caloosahatchee Solar Energy Center, indicating strong support for renewable energy development. - **Comprehensive plan support**: The Hendry County Comprehensive Plan emphasizes sustainable growth and renewable energy integration, highlighting a commitment to developing solar energy facilities. - **Legal and community backing**: Despite some legal challenges and community concerns, the county has consistently upheld decisions supporting solar projects, demonstrating a favorable stance towards energy development.",
https://app.sparkhq.ai/reports?location=8567,St. Lucie County,FL,,,No mentions of moratoria,GOOD,"- **Strong Approval History**: St. Lucie County has consistently approved multiple solar projects, with 5 major solar centers and more planned, demonstrating clear support for energy development. - **Supportive Regulations**: The county has updated its land development code to specifically accommodate solar energy systems and has implemented detailed provisions for both residential and commercial solar installations. - **Active Investment**: Local authorities have created financial incentives like the $20 million solar and energy loan fund to promote renewable energy adoption, showing institutional commitment to energy development.","Origis Energy (3/23/2025): Second phase of Florida Municipal Solar Project announced, adding 149 megawatts of solar energy to power approximately 75,000 homes through collaboration among twelve municipal utilities.; Link: https://floridapolitics.com/archives/313476-florida-municipal-utilities-announce-second-solar-power-project; Florida Power & Light Company (1/31/2025): Eight new solar energy centers planned throughout Florida, expected to save customers $39 million annually, prevent 500,000 tons of carbon emissions, and create 1,600 jobs.; Link: https://www.floridatrend.com/article/21715/fpl-announces-sites-selected-for-eight-new-solar-power-plants; Origis Energy (1/6/2025): Completion of Rice Creek Solar Energy Center providing 75 MWac of power to 12 Florida cities, powering 14,000 homes as part of larger initiative to expand solar capacity to 525 MWac.; Link: https://fmpa.com/fmpa-and-origis-energy-announce-completion-of-rice-creek-solar-energy-center/"
https://app.sparkhq.ai/reports?location=8568,Indian River County,FL,,,No mentions of moratoria,GOOD,"- **Strong Track Record**: Indian River County has approved multiple solar farms (4+ FPL facilities) and continues to approve new ones, showing consistent support for solar development. - **Supportive Regulations**: The county recently amended land development regulations to streamline solar facility approvals and allow solar projects in agricultural zones. - **Future Growth Plans**: The county is actively working towards being energy independent through solar by 2024, with plans to expand from 4 to 6 solar energy centers.",
https://app.sparkhq.ai/reports?location=8604,Okeechobee County,FL,,,No mentions of moratoria,GOOD,"- **Multiple solar projects approved and operational**: Okeechobee County has several large-scale solar energy centers, such as the Fort Drum and Lakeside Solar Centers, indicating strong support for solar energy development. - **Significant investment in solar infrastructure**: The county has installed nearly a million solar panels, showcasing a substantial commitment to renewable energy. - **Community and regulatory support**: The installation of solar-powered speed monitoring signs and the approval of FPL's rate settlement for solar expansion reflect both community and regulatory backing for solar initiatives.",
https://app.sparkhq.ai/reports?location=8605,Charlotte County,FL,,,Mentions moratoria,GOOD,"- **Strong institutional support**: Multiple large-scale solar projects approved and operational, including FPL's Babcock Ranch Solar Energy Center and the world's largest solar-plus-storage facility. - **Recent policy changes**: Charlotte County lifted solar moratorium in 2023 and is actively working on guidelines to encourage solar development. - **Community engagement**: Launch of solar co-ops and educational initiatives like the Eco-Discovery Center demonstrate strong community support for renewable energy.","Moretrench Industrial (8/4/2025): Development of three solar farms in DeSoto, Charlotte, and Manatee counties to produce 225 MW of electricity, utilizing advanced construction techniques and considering environmental sensitivity; Link: https://www.moretrenchindustrial.com/projects/solar-farm-development; Florida Power & Light (3/23/2025): Groundbreaking of Manatee Solar Energy Center with plans to install 1 million solar panels across three sites, creating 250 construction jobs; Link: https://floridapolitics.com/archives/201629-fpl-breaks-ground-on-new-solar-power-plants; Florida Power & Light Company (1/31/2025): Construction of eight new solar energy centers throughout Florida, projected to save $39 million annually and create 1,600 jobs while preventing 500,000 tons of carbon emissions; Link: https://www.floridatrend.com/article/21715/fpl-announces-sites-selected-for-eight-new-solar-power-plants"
https://app.sparkhq.ai/reports?location=8606,Nassau County,FL,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Nassau County has actively amended its Comprehensive Plan and Land Development Code to permit solar energy facilities in agricultural zones and Open Rural districts. - **Existing successful projects**: The county already hosts operational solar facilities like the FPL Nassau Solar Energy Center and is developing additional projects like the Thomas Creek Solar Energy Center. - **Proactive compliance**: The county has consistently aligned with state legislation promoting renewable energy, demonstrating a commitment to supporting energy development projects.","Amelia River Holdings (2/22/2025): Proposed controversial solar farm near Amelia River Golf, seeking to amend an existing lease for airport property. The project has sparked community debate regarding environmental impacts and conservation concerns.; Link: https://floridapolitics.com/archives/613369-fpu-amelia-river-golf-propose-controversial-solar-farm-near-airport/; Florida Power & Light Company (10/20/2024): The FPL Nassau Solar Energy Center, a 74.5 MW solar PV project with 281,220 solar modules across 972 acres, capable of powering 15,000 homes. The facility has been operational since December 2020.; Link: https://www.power-technology.com/data-insights/power-plant-profile-fpl-nassau-solar-energy-center-us/; Florida Power & Light Company (12/31/2024): Construction of Thomas Creek Solar Energy Center, a new 74.5 MW facility utilizing 638 acres and capable of powering approximately 15,000 homes with clean energy.; Link: https://nassauflorida.com/industries/cleantech/"
https://app.sparkhq.ai/reports?location=8608,Manatee County,FL,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: Manatee County has amended its comprehensive plan and land development code specifically to encourage solar energy development and streamline permitting processes. - **Major existing projects**: The area hosts multiple successful large-scale solar projects including the world's largest solar battery storage facility (Manatee Energy Storage Center) and several solar farms. - **Continued expansion**: FPL and other utilities are actively developing new solar projects in the region, with strong local government support and minimal public opposition.","Moretrench Industrial (8/4/2025): Development of three solar farms in DeSoto, Charlotte, and Manatee counties to produce 225 MW of electricity, utilizing advanced construction techniques and considering environmental sensitivity; Link: https://www.moretrenchindustrial.com/projects/solar-farm-development; Florida Power & Light (3/23/2025): Construction of Manatee Solar Energy Center with plans to install 1 million solar panels across three major sites, creating 250 construction jobs; Link: https://floridapolitics.com/archives/201629-fpl-breaks-ground-on-new-solar-power-plants; Florida Power & Light Company (1/31/2025): Construction of eight new solar energy centers throughout Florida, projected to save $39 million annually and create 1,600 jobs while preventing 500,000 tons of carbon emissions; Link: https://www.floridatrend.com/article/21715/fpl-announces-sites-selected-for-eight-new-solar-power-plants"
https://app.sparkhq.ai/reports?location=8609,Calhoun County,FL,,,No mentions of moratoria,GOOD,"- **Multiple Approved Projects**: County has approved several solar farms including Innovative Solar Systems LLC and FPL facilities, showing consistent support for renewable energy. - **Supportive Regulations**: County has amended its Comprehensive Plan to ease permitting processes for solar farms and established fee caps to encourage development. - **Community Support**: Local organizations like Apalachicola Riverkeeper have expressed strong support for solar farms, and there's no evidence of significant opposition from residents.",
https://app.sparkhq.ai/reports?location=8773,Pasco County,FL,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: County has amended land development code to explicitly allow solar farms and has established clear permitting processes. - **Consistent project approvals**: Multiple large-scale solar projects have been approved despite community opposition, showing commitment to renewable energy. - **Active development**: Tampa Electric has successfully built several solar farms, with more planned, indicating a favorable environment for energy projects.",
https://app.sparkhq.ai/reports?location=10119,Washington County,FL,,,No mentions of moratoria,GOOD,"- **Active solar projects**: The City of Chipley and Washington County are actively pursuing solar energy projects, such as the solar panel installation at the Public Works Building and the Cypress Pond Solar Energy Center. - **Supportive regulations and funding**: The projects are supported by state energy efficiency programs and local government initiatives, indicating regulatory and financial backing for renewable energy. - **Community and economic benefits**: The projects are expected to reduce energy costs, create jobs, and enhance local tax revenue, demonstrating a positive outlook towards energy development.",
https://app.sparkhq.ai/reports?location=10670,Hernando County,FL,,,No mentions of moratoria,MIXED,"- **Recent project denial**: Hernando County commissioners unanimously denied Duke Energy's MOU for a solar farm in March 2025, showing resistance to large-scale projects. - **Supportive policies**: The county has tax exemptions for solar devices and promotes residential solar installations, indicating support for smaller-scale projects. - **Community division**: Strong opposition from residents near proposed solar farms due to concerns about property values and rural character, while some support renewable energy development.","Louth Callan Renewables (3/11/2025): Awarded contracts for two solar projects totaling 213 MW in Delaware, creating over 400 jobs and utilizing advanced construction technologies.; Link: https://energynews.pro/en/louth-callan-renewables-wins-213-mw-solar-project-contracts-in-delaware/; duke-energy-florida (2/23/2025): Investing $521 million in four new solar sites adding 300MW capacity, projected to save customers $843 million over their lifetime.; Link: https://www.power-technology.com/news/duke-energy-florida-solar/; EDP Renewables North America (2/20/2025): Launched 100 MW Ragsdale Solar Park in Mississippi, generating $34.6 million in taxes and saving 127 million gallons of water annually.; Link: https://energynews.pro/en/edp-renewables-launches-ragsdale-solar-park-in-mississippi-in-partnership-with-amazon/"
https://app.sparkhq.ai/reports?location=12105,Lafayette County,FL,,,No mentions of moratoria,MIXED,"- Local residents and officials have expressed concerns about lack of community input and impacts on agricultural land. - The committee is actively working on legislation to support renewable energy development while addressing local concerns. - There are specific concerns about emergency access and decommissioning plans, indicating a desire for regulation rather than outright opposition.",
https://app.sparkhq.ai/reports?location=12666,Holmes County,FL,,,No mentions of moratoria,GOOD,"- **Tax incentives**: The county is considering constitutional amendments to exempt solar and renewable energy devices from property taxes, showing proactive support for renewable energy. - **Long-term commitment**: The proposed tax exemption would last for 20 years (2018-2037), demonstrating a sustained commitment to encouraging renewable energy adoption. - **Legislative support**: The amendment grants the legislature authority to exclude renewable devices from property assessments, indicating institutional backing for clean energy development.",
https://app.sparkhq.ai/reports?location=13519,Gilchrist County,FL,,,No mentions of moratoria,GOOD,"- **Approval of multiple solar projects**: Gilchrist County has approved several solar projects, including the SR26 Solar Farm and others by Duke Energy, indicating strong support for renewable energy development. - **Regulatory framework in place**: The county has amended its Land Development Code to include provisions for solar farms, showing a commitment to facilitating renewable energy projects. - **Community and economic benefits**: Projects like the FRP Gilchrist County Solar Project are expected to create jobs, increase tax revenue, and provide reliable energy, further supporting the county's positive stance on energy development.","Duke Energy Florida (3/2/2025): Construction of three new battery storage facilities totaling 22 megawatts across Gilchrist, Gulf, and Hamilton Counties, part of a $1 billion investment in renewable energy expansion; Link: https://www.powermag.com/press-releases/duke-energy-florida-to-build-its-largest-battery-storage-projects-yet/; Florida Renewable Partners (10/20/2024): Development of FRP Gilchrist Solar PV Park, a 74.5MW solar project with construction starting 2024 and operations beginning 2025, with power purchase agreement with Seminole Electric Cooperative; Link: https://www.power-technology.com/marketdata/power-plant-profile-frp-gilchrist-solar-pv-park-us/; Florida Renewable Partners (10/20/2024): Additional details on the Gilchrist Solar PV Park project confirming timeline and power purchase agreement specifications; Link: https://www.power-technology.com/marketdata/power-plant-profile-frp-gilchrist-solar-pv-park-us"
https://app.sparkhq.ai/reports?location=15032,Hardee County,FL,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Several large solar facilities have been successfully built and operated, including Duke Energy's 74.9 MW facilities and Seminole Electric's 2.2 MW facility. - **Strong local government support**: County commission consistently approves solar projects and shows active support for renewable energy development. - **No opposition**: No evidence of local resistance or moratoriums, with multiple projects being developed on reclaimed mining land with community support.",
https://app.sparkhq.ai/reports?location=15852,Union County,FL,,,No mentions of moratoria,GOOD,"- **Regulatory support for solar projects**: Union County has amended its land development regulations to include solar farms as special exceptions in agricultural and industrial zoning districts, indicating strong regulatory support for solar energy projects. - **Community and official approval**: The Union County Board of Commissioners and the Planning and Zoning Board both unanimously approved the amendments and variances needed for solar projects, showing official and community support. - **Active solar projects**: The FPL Union Springs Solar Energy Center is operational, and there are plans for further solar development, demonstrating ongoing commitment to renewable energy in the county.",
https://app.sparkhq.ai/reports?location=16234,Volusia County,FL,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: County has approved several major solar farms including Pioneer Trail (74.5MW), DeBary (74.5MW), and others, showing consistent support for energy development. - **Supportive regulatory framework**: County has established zoning codes and processes to accommodate solar projects, including net metering policies and special exceptions. - **Major utility investment**: Multiple utilities are actively developing projects in the county, with Duke Energy and FPL making significant investments in solar infrastructure.","Florida Power & Light Company (1/31/2025): Eight new solar energy centers to be built throughout Florida, creating 1,600 jobs and expected to save customers $39 million while preventing 500,000 tons of carbon emissions annually.; Link: https://www.floridatrend.com/article/21715/fpl-announces-sites-selected-for-eight-new-solar-power-plants; Origis Energy (1/6/2025): Completion of Rice Creek Solar Energy Center, providing 75 MWac of power to 12 Florida municipalities, capable of powering 14,000 homes as part of larger Florida Municipal Solar Project expansion to 525 MWac.; Link: https://www.publicpower.org/periodical/article/fmpa-and-origis-energy-announce-completion-solar-energy-center; Florida Municipal Power Agency (11/30/2024): Rice Creek Solar Project announced to generate 75 MWac of solar power, serving 12 Florida municipal utilities and avoiding 72,000 metric tons of CO2 emissions.; Link: https://origisenergy.com/project/rice-creek/"
https://app.sparkhq.ai/reports?location=16458,Suwannee County,FL,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Suwannee County has consistently approved several solar projects, including Duke Energy's facilities and FPL's Echo River Solar Energy Facility, demonstrating strong support for renewable energy. - **No moratoriums**: The county explicitly chose not to implement moratoriums on solar projects, showing a commitment to continued renewable energy development. - **Ongoing expansion**: Multiple utility companies are actively expanding their solar and battery storage presence in the area, with Duke Energy planning 25 solar power plants by 2024.",
https://app.sparkhq.ai/reports?location=19689,Flagler County,FL,,,No mentions of moratoria,GOOD,"- **Active Project Development**: Multiple large-scale solar projects are being approved and developed, including the 548-acre Tupelo Solar Project and a 155-acre solar panel field. - **Supportive Local Leadership**: The Palm Coast-Flagler Regional Chamber of Commerce has expressed strong support for solar development, citing economic benefits and job creation. - **Streamlined Permitting**: Flagler County has established clear guidelines and requirements for solar contractors, indicating a welcoming regulatory environment for solar development.",
https://app.sparkhq.ai/reports?location=20086,Glades County,FL,,,No mentions of moratoria,GOOD,"- **Recent solar development**: Glades County has a significant 74.5 MW Hammock Solar Plant operational since 2018, showing successful implementation of large-scale renewable projects. - **Active policy development**: Moore Haven is working on establishing net metering programs for customer-owned solar, indicating support for residential renewable energy. - **Future development plans**: The county has collaborated with FPL on plans for a 100-megawatt solar project, demonstrating continued commitment to renewable energy growth.",
https://app.sparkhq.ai/reports?location=21200,Franklin County,FL,,,No mentions of moratoria,GOOD,"- County has established clear permitting procedures for solar installations, indicating openness to renewable energy development. - County is actively pursuing a solar microgrid project with EV charging and battery storage components. - The county views renewable energy projects as beneficial for economic recovery and job creation.",
https://app.sparkhq.ai/reports?location=22892,Wakulla County,FL,,,No mentions of moratoria,GOOD,"- **Active Development**: Multiple solar projects have been successfully developed and dedicated in Wakulla County, including the 2MW Hilliardville Solar facility. - **Supportive Regulations**: County has amended its Land Development Code to explicitly allow solar power facilities in agricultural and industrial zones. - **Economic Benefits**: Projects have demonstrated positive economic impact through job creation and direct financial benefits to the community.",
https://app.sparkhq.ai/reports?location=27315,Dixie County,FL,,,No mentions of moratoria,GOOD,"- **Active solar installations**: The town has solar installation companies actively operating and providing services to residents. - **Financial incentives**: The community benefits from federal tax credits (ITC) that encourage solar adoption. - **Comprehensive energy solutions**: The town supports multiple clean energy technologies including solar panels, battery storage, and EV charging infrastructure.",
https://app.sparkhq.ai/reports?location=29808,Gulf County,FL,,,No mentions of moratoria,GOOD,"- **Multiple completed projects**: Duke Energy Florida has completed several battery storage projects in Gilchrist, Gulf, and Highlands counties, indicating successful implementation and support for energy development. - **Significant investment in renewables**: Duke Energy is investing $1 billion in solar power and battery storage, showing a strong commitment to expanding renewable energy infrastructure. - **Community and educational support**: Projects like the solar array at Port St. Joe Jr./Sr. High School demonstrate local benefits and educational opportunities, fostering a positive sentiment towards renewable energy initiatives.",
