Detailed Report,County,State,Municipality,Permitted Uses,Mentions of Moratoria,Sentiment,Sentiment Detail,Recent Projects
https://app.sparkhq.ai/reports?location=12108,Noxubee County,MS,,,No mentions of moratoria,GOOD,"- Multiple towns in Noxubee County (Brooksville, Macon, Shuqualak) actively promote and support solar energy installations with streamlined permitting processes. - State legislation (SB2557) enables long-term solar development contracts and provides financial support mechanisms. - Local governments demonstrate commitment through municipal solar installations and offering tax incentives and rebates for residential solar adoption.",
https://app.sparkhq.ai/reports?location=12109,George County,MS,,,No mentions of moratoria,GOOD,"- **Strong regulatory support**: The Mississippi Public Service Commission has approved multiple solar projects and renewable energy initiatives, showing clear state-level support. - **Positive community engagement**: Pine Gate Renewables is actively engaging with the community through town halls and incorporating feedback into project designs. - **Economic benefits emphasized**: The project promises significant local benefits including 300 construction jobs, increased property tax revenues, and $115 million in investment.",
https://app.sparkhq.ai/reports?location=12258,Pearl River County,MS,,,No mentions of moratoria,GOOD,"- **Large-scale approval**: Pearl River County has approved and is constructing a massive 175MW solar project spanning 1,750 acres, demonstrating strong support for renewable energy development. - **Multiple project pipeline**: The county is showing continued support with additional solar projects in development, such as the Ragsdale Solar Park. - **No opposition signals**: The available information shows no indication of local opposition or restrictive regulations against solar development.",
https://app.sparkhq.ai/reports?location=12632,Oktibbeha County,MS,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: The county has recently approved several significant solar projects, including an 800-acre solar farm and multiple utility-scale installations. - **Strong institutional support**: Mississippi State University and local utilities are actively pursuing renewable energy initiatives, demonstrating institutional commitment. - **Positive economic outlook**: Local authorities view energy projects favorably, offering tax incentives and highlighting economic benefits like the $200 million capital investment potential.",
https://app.sparkhq.ai/reports?location=12637,Montgomery County,MS,,,No mentions of moratoria,MIXED,- Community engagement through public hearing suggests openness to solar development but no clear approval yet. - Article mentions discussion of future solar projects indicating active consideration rather than opposition. - Neutral tone of community response without strong opposition or support signals a balanced approach to energy development.,
https://app.sparkhq.ai/reports?location=12665,Copiah County,MS,,,No mentions of moratoria,GOOD,"- Army Corps of Engineers approved a jurisdictional determination for a solar panel project, indicating regulatory support. - The determination found no environmental barriers (wetlands/navigable waters) that would prevent solar development. - The presence of an active solar project application suggests the county is open to renewable energy development.",
https://app.sparkhq.ai/reports?location=12667,Holmes County,MS,,,No mentions of moratoria,GOOD,"- **Multiple Active Projects**: Multiple solar projects are in development, including Sabre Solar's 300MW facility and other interconnection requests, showing strong development interest. - **Local Support**: The project has received initial support and tax incentives from local officials, indicating positive reception from authorities. - **Economic Benefits**: Significant investment of $360 million and creation of 300 construction jobs suggests strong economic incentives for the community to support energy development.","Sabre Solar, LLC (9/5/2024): Large-scale 300 MW solar facility with battery storage planned for Holmes County, Mississippi. The $360 million project will occupy 4,619 acres, create 300 construction jobs and 4-5 permanent positions, while powering approximately 50,000 homes. Expected completion by late 2026.; Link: https://ctsportal.psc.ms.gov/portal/PSC/ViewFile?fileId=P%2FQE%2BuD0IeU%3D"
https://app.sparkhq.ai/reports?location=12671,Humphreys County,MS,,,No mentions of moratoria,GOOD,"- Multiple active solar project requests in the county, including J3590 (50-75MW) and J2745 (75-100MW), showing strong development interest. - City of Belzoni demonstrates proactive support through streamlined permitting processes and discussions about municipal solar installations. - No evidence of local opposition or restrictive regulations, while showing clear support for renewable energy initiatives.",
https://app.sparkhq.ai/reports?location=12684,Sharkey County,MS,,,No mentions of moratoria,GOOD,"- **Multiple Approved Projects**: Sharkey County Board of Supervisors has unanimously approved the 100MW Ocelot Solar project, showing strong local support. - **Active Development Pipeline**: Multiple solar and battery storage projects are in active development, including J2685 and J3115 interconnection requests. - **Economic Benefits Recognized**: Local authorities acknowledge significant economic benefits, including $120 million investment and job creation from solar developments.",
https://app.sparkhq.ai/reports?location=12693,Kemper County,MS,,,No mentions of moratoria,GOOD,"- **Supportive legislation**: Mississippi has passed laws specifically supporting solar manufacturing and development through the Major Economic Impact Act. - **Infrastructure investment**: The region has demonstrated willingness to invest in large-scale energy projects like the Kemper County IGCC facility. - **Regulatory flexibility**: State laws allow bypassing standard procurement regulations for solar projects, indicating a business-friendly environment for energy development.",
https://app.sparkhq.ai/reports?location=12708,Carroll County,MS,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Carroll County has approved and successfully launched major solar projects, including the 135 MW Delta's Edge Solar Farm and other planned developments. - **Strong utility support**: Local utility Cooperative Energy actively supports and invests in solar development through long-term power purchase agreements and portfolio expansion. - **Positive regulatory environment**: The Mississippi Public Service Commission granted necessary approvals without objections, demonstrating regulatory support for energy development.",
https://app.sparkhq.ai/reports?location=12710,Choctaw County,MS,,,No mentions of moratoria,MIXED,"- Testimony from Entergy Services indicates skepticism and concern about transmission project impacts, suggesting careful scrutiny of energy projects. - The focus on comprehensive studies and evidence requirements shows a methodical approach to energy development rather than outright opposition. - Emphasis on customer protection and reliability suggests openness to projects that can demonstrate clear benefits.",
https://app.sparkhq.ai/reports?location=12713,Neshoba County,MS,,,No mentions of moratoria,MIXED,"- A significant solar and battery project (200-300MW) was withdrawn, indicating potential challenges for energy development in the area. - Local government showed initial interest in solar development by committing $100,000 to PowerUp Solar. - The rescinding of the $100,000 payment shows hesitation and need for more due diligence, though not outright rejection of solar development.",
https://app.sparkhq.ai/reports?location=12718,Smith County,MS,,,No mentions of moratoria,MIXED,"- Community is actively engaging in discussions about solar development, showing openness to renewable energy projects. - Emphasis on 'appropriate land' and 'aligning with local regulations' suggests cautious approach to development. - Call for community involvement indicates desire for local input and potential concerns about project implementation.",
https://app.sparkhq.ai/reports?location=12787,Calhoun County,MS,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=12825,Clarke County,MS,,,No mentions of moratoria,MIXED,"- **Initial support**: The county approved a major 78.5MW solar project (Cane Creek Solar) with strong backing from the Public Service Commission and local officials. - **Growing opposition**: Recent reports show significant community backlash, with residents upset about lack of communication and concerns about property values. - **Ongoing tensions**: While the project is moving forward, there's evident division between economic benefits and community concerns, particularly in the Barnett area.",
https://app.sparkhq.ai/reports?location=12894,Covington County,MS,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: The county has approved several solar projects, including a significant $5M, 96MW facility by MS Solar 4 LLC, showing strong support for renewable energy. - **Streamlined processes**: Collins city has implemented streamlined permitting processes and encourages solar adoption through tax incentives. - **No significant opposition**: There are no reports of local opposition or moratoriums, and projects are consistently receiving regulatory approval.",
https://app.sparkhq.ai/reports?location=13145,Issaquena County,MS,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=14128,Winston County,MS,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=16475,Monroe County,MS,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Monroe County has approved several large-scale solar projects, including the 440MW Peanut Solar Site and 160MW SR Magnolia facility. - **Strong institutional support**: Both TVA and Mississippi Public Service Commission have shown active support and approval for solar development in the county. - **Local backing**: Community leaders and businesses have expressed support for solar projects, particularly for the Aberdeen solar farm initiative that aims to provide 23% of the city's power.",
https://app.sparkhq.ai/reports?location=17095,Tallahatchie County,MS,,,No mentions of moratoria,GOOD,"- **Multiple approved projects**: Wildwood Solar LLC and NextEra Energy Resources have received approval for solar projects, showing strong support for energy development. - **Positive regulatory environment**: The Mississippi Public Service Commission has approved multiple solar projects and is actively processing new applications. - **No opposition mentioned**: There are no reports of local opposition, and the focus is on economic benefits including job creation and tax revenue.","Wildwood Solar LLC (1/29/2025): 100 MW solar electric generating and storage facility planned for commercial operations by May 2026. The $150 million project will create 200-300 construction jobs and is being built on a 1,000 acre site.; Link: https://www.tallahatchienews.ms/solar-electric-generating-facility-site-prep-ongoing?e_term_id=846; NextEra Energy Resources (11/30/2024): 100 Megawatt Wildwood Solar Project that will create approximately 300 new jobs and generate $20 million in tax revenue for Tallahatchie County over 20 years.; Link: https://www.nexteraenergyresources.com/wildwood-solar-project/project-overview.html"
https://app.sparkhq.ai/reports?location=17595,Quitman County,MS,,,No mentions of moratoria,MIXED,"- A significant solar project (100-200MW) was withdrawn, suggesting potential challenges for energy development in the region. - The withdrawal of project J1163 indicates there may have been obstacles, but doesn't necessarily mean opposition. - Limited context about local sentiment or regulations makes it difficult to determine if this was due to technical, financial, or community-related issues.",
https://app.sparkhq.ai/reports?location=19898,Marion County,MS,,,No mentions of moratoria,GOOD,- **Established procedures**: Has formal interconnection procedures in place specifically for distributed generation systems. - **Structured approach**: Three-tier system shows organized framework for handling different scales of energy projects. - **Standards compliance**: Document emphasizes compliance with national standards rather than imposing restrictive local barriers.,
https://app.sparkhq.ai/reports?location=21750,Wilkinson County,MS,,,No mentions of moratoria,GOOD,"- **Active Development Interest**: Multiple solar projects have been proposed in the area, including a 25-50MW project currently in active queue. - **Local Government Support**: Centreville actively encourages solar panel installation for both residential and municipal buildings. - **Infrastructure Readiness**: Presence of utility partnerships (Entergy Mississippi) and interconnection processes indicates established framework for energy development.",
https://app.sparkhq.ai/reports?location=26823,Tate County,MS,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=28057,Pike County,MS,,,No mentions of moratoria,,,
https://app.sparkhq.ai/reports?location=28094,Claiborne County,MS,,,No mentions of moratoria,GOOD,"- Board is actively reviewing and considering residential solar panel applications, showing openness to renewable energy. - Community demonstrates support for energy development through nuclear power initiatives. - Local government encourages public participation in energy-related discussions, indicating a collaborative approach to energy development.",
https://app.sparkhq.ai/reports?location=38923,Greene County,MS,,,,,,
